"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  €","Parent Level Sales","ASIN Sales","Recent Purchases","Parent Level Revenue","ASIN Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  €","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
"27.2.","Super Ninja Anti Gnats, Indoor Plants, 30 Yellow Sticky Traps Non-Toxic, Anti Midge and Soil Fly, Ultra Effective for Up to 3 Months","B0B9H1JJ83","https://www.amazon.fr/dp/B0B9H1JJ83?psc=1","https://m.media-amazon.com/images/I/71hJxFz8Q-L._SX342_.jpg","Super Ninja",7.6,"4,625","1,514",800,"36,195.73","13,352.04",132,7,"NL",4.38,1,4,"10,622",8,373,"Super Ninja ECO","Garden","Standard Envelope","FBA","12.80 x 2.40 x 7.40 cm",0.07,"N/A","Oct 6, 2022",,"No",41,"Super Ninja ECO"
"27.3.","Super Ninja Anti Gnats, Indoor Plants, 60 Non-Toxic Yellow Sticky Traps, Anti Midge and Potting Soil Fly, Ultra Effective Gnat Traps for up to 3 Months","B0D7MDHWT9","https://www.amazon.fr/dp/B0D7MDHWT9?psc=1","https://m.media-amazon.com/images/I/811bSoxLGYL._SX342_.jpg","Super Ninja",10.19,"4,625",420,200,"36,195.73","4,974.68",151,8,"N/A",3.63,1,4,"10,625",8,358,"Super Ninja ECO","Garden","Standard Envelope","FBA","12.90 x 2.40 x 11.10 cm",0.15,"N/A","Jan 29, 2025",,"No",14,"Super Ninja ECO"
65.,"Blooven 30 x Insect Traps, Anti Gnats, Glued Traps, Double-Sided Adhesive Stickers, Yellow, Plant Protection Flower Fruit (30 Pieces)","B09PV8Z575","https://www.amazon.fr/dp/B09PV8Z575?psc=1","https://m.media-amazon.com/images/I/61u-oT71hPL._AC_SY355_.jpg","Blooven",8.54,483,234,200,"4,760.89","2,093.7",133,311,"CN",3.49,1,4.1,"21,617",6,484,"Blooven","Garden","Standard Envelope","FBA","14.10 x 1.40 x 13.00 cm",0.1,"N/A","Mar 16, 2022",,"No",48,"Blooven"
"65.1.","Blooven 30 x Insect Traps, Anti Gnats, Glued Traps, Double-Sided Adhesive Stickers, Yellow, Plant Protection Flower Fruit (30 Pieces) Black)","B0CNGLFVJT","https://www.amazon.fr/dp/B0CNGLFVJT?psc=1","https://m.media-amazon.com/images/I/71cIMjJOHTL._AC_SY355_.jpg","Blooven",8.54,483,47,"N/A","4,760.89",423.09,140,276,"N/A",4.48,1,4.1,"21,622",6,465,"Blooven","Garden","Standard Envelope","FBA","17.30 x 1.20 x 16.60 cm",0.1,"N/A","Mar 31, 2024",,"No",24,"Blooven"
"65.2.","Blooven 60 x Insect Traps, Anti Gnats, Glued Traps, Double-Sided Adhesive Stickers, Waterproof Yellow, Plant Protection Flower Fruit (60 Pieces)","B09PV7RMZF","https://www.amazon.fr/dp/B09PV7RMZF?psc=1","https://m.media-amazon.com/images/I/61aaE3Bn+YL._AC_SY355_.jpg","Blooven",12.34,483,48,"N/A","4,760.89",618.48,144,276,"N/A",3.8,1,4.1,"21,622",6,447,"Blooven","Garden","Standard Envelope","FBA","14.30 x 2.30 x 13.10 cm",0.19,"N/A","Mar 11, 2022",,"No",48,"Blooven"
"65.3.","Blooven 40 x Insect Traps, Anti Gnats, Glued Traps, Double-Sided Adhesive Stickers, Yellow, Plant Protection Flower Fruit (6.5 x 9 cm, 40 Pieces)","B0BW8YJZN9","https://www.amazon.fr/dp/B0BW8YJZN9?psc=1","https://m.media-amazon.com/images/I/71BYUBTLNYL._AC_SY355_.jpg","Blooven",8.54,483,73,"N/A","4,760.89",648.97,145,276,"N/A",3.49,1,4.1,"21,622",6,464,"Blooven","Garden","Standard Envelope","FBA","14.00 x 2.00 x 10.00 cm",0.12,"N/A","Jul 15, 2023",,"No",32,"Blooven"
"65.4.","Blooven 60 x Insect Traps, Anti Gnats, Glued Traps, Double-Sided Adhesive Stickers, Yellow, Plant Protection Flower Fruit (6.5 x 9 cm, 60 Pieces)","B0BW8VSPRS","https://www.amazon.fr/dp/B0BW8VSPRS?psc=1","https://m.media-amazon.com/images/I/71oyhtSjixL._AC_SY355_.jpg","Blooven",11.39,483,81,"N/A","4,760.89",971.18,145,276,"N/A",3.72,1,4.1,"21,622",6,464,"Blooven","Garden","Standard Envelope","FBA","13.50 x 2.10 x 10.40 cm",0.18,"N/A","May 2, 2023",,"No",34,"Blooven"
40.,"Piège à Moucherons pour Intérieur V2 | Piège Électrique avec Plaque Collante & Prise Pivotante | Contre Moucherons, Mites, Mouches à Fruits et Mouches | Cuisine & Maison, 1 Appareil + 6 Recharges","B0GD7LN4K1","https://www.amazon.fr/dp/B0GD7LN4K1?psc=1","https://m.media-amazon.com/images/I/71MT9lMWbOL._AC_SY355_.jpg","URBZUE",22.99,0,72,"N/A",0,"1,654.54",195,810,"CN",8.52,1,4.2,61,8,0,"URBZUE DIRECT","Garden","Small Parcel","FBA","15.00 x 10.00 x 11.00 cm",0.3,"N/A","Feb 28, 2026",,"No",1,"URBZUE DIRECT"
"40.1.","Indoor Gnat Trap V2 | Electric Trap with Sticky Plate & Swivel Plug | For Gnats, Moths, Fruit Flies and Flies, Kitchen & Home, 2 Device + 12 Refills","B0GD7LMTH4","https://www.amazon.fr/dp/B0GD7LMTH4?psc=1","https://m.media-amazon.com/images/I/71AUBN7IoIL._AC_SY355_.jpg","URBZUE",41.99,0,3,"N/A",0,129.79,148,724,"N/A",12.36,1,4.2,61,8,25,"URBZUE DIRECT","Garden","Small Parcel","FBA","15.00 x 11.00 x 11.00 cm",0.17,"N/A","Feb 28, 2026",,"No",1,"URBZUE DIRECT"
"21.2.","Fruit Fly Trap – 10 x Traps + 5 x Attractive 30 ml – Effective for Cooking and Catering – Fight Fruit Flies – Durable Effect Trap – Reusable","B0F48D46RF","https://www.amazon.fr/dp/B0F48D46RF?psc=1","https://m.media-amazon.com/images/I/811juMbeu7L._AC_SY355_.jpg","Novokill",69.99,222,0,"N/A","4,354.18",0.26,140,"1,040","N/A","N/A",1,3.5,"2,444",9,"2,441","kæferling","Garden","Small Parcel","MFN","7.00 x 24.00 x 18.00 cm",0.4,"N/A","Apr 18, 2025",,"No",11,"kæferling"
118.,"20 x Yellow Double-Sided Fly Insect Trap Cherry Trees Greenhouse and Outdoor, Fungus Gnats, Mosquitoes, Aphids, Whiteflies (15 x 20 cm)","B07LBK1WHV","https://www.amazon.fr/dp/B07LBK1WHV?psc=1","https://m.media-amazon.com/images/I/61fAVfoLw2L._AC_SY355_.jpg","Panngu",8.97,299,101,50,"3,666.4",903.44,135,661,"CN",4.16,1,4.1,"4,852",7,17,"PANNGU - FR","Garden","Standard Envelope","FBA","20.00 x 1.70 x 15.10 cm",0.21,"N/A","Mar 29, 2019",,"No",84,"PANNGU - FR"
"118.1.","50 Cherry Tree, Double-Sided Sticky Flycatcher Yellow Sticky Papers for White Leaf Flies, Aphids, Miner with Twisted Links, 15 cm x 20 cm","B07PMM3PRJ","https://www.amazon.fr/dp/B07PMM3PRJ?psc=1","https://m.media-amazon.com/images/I/71hUJ0klDiL._AC_SY355_.jpg","Panngu",14.99,299,198,50,"3,666.4","2,760.73",137,476,"N/A",5.16,1,4.1,"4,852",7,17,"PANNGU - FR","Garden","Large Envelope","FBA","20.60 x 3.10 x 15.80 cm",0.56,"N/A","Apr 7, 2019",,"No",83,"PANNGU - FR"
57.,"PIC - Window Fly Trap - 4x4=16pcs Fly Trap Fly Catcher - Non-Toxic and Odourless Glue Trap for Catching Flies and Fruit Flies","B088KQ632J","https://www.amazon.fr/dp/B088KQ632J?psc=1","https://m.media-amazon.com/images/I/81ysEtbCGHL._AC_SY355_.jpg","PIC",11.49,131,73,"N/A","1,531.68",836.48,125,"1,978","DE",5.52,1,4,"1,908",8,7,"UE-SHOP","Garden","Standard Envelope","FBA","24.30 x 1.60 x 7.80 cm",0.11,"N/A","Jun 22, 2020",,"No",69,"UE-SHOP"
"57.1.","PIC Fly Trap Window – 12 x Fly Catchers Interior with Butterfly Design, Fly Catcher for Windows with a Duration of up to 6 Months","B0DC772PM4","https://www.amazon.fr/dp/B0DC772PM4?psc=1","https://m.media-amazon.com/images/I/81qGSr0kSFL._AC_SY355_.jpg","PIC",11.99,131,58,"N/A","1,531.68",693.6,129,"1,893","DE",4.07,1,4,"1,908",7,6,"UE-SHOP","Garden","Small Envelope","FBA","16.40 x 0.40 x 11.90 cm",0.05,"N/A","Nov 24, 2024",,"No",16,"UE-SHOP"
95.,"VEYOFLY Fly Trap, Mosquito Trap, Fly Trap, Mosquito Trap, Indoor Mosquito Trap, Safer Home, Gnats, Moths, Insect Light Plug-In (1 Device + 3 Glue Cards)","B0BJ1FLRJ5","https://www.amazon.fr/dp/B0BJ1FLRJ5?psc=1","https://m.media-amazon.com/images/I/61-woeI30zL._AC_SX355_.jpg","VEYOFLY",24.97,90,32,"N/A","2,224.99",798.74,152,"3,702","US",9.46,1,3.6,"3,208",9,"N/A","VEYOFLY FR","Garden","Small Parcel","FBA","22.50 x 8.90 x 10.80 cm",0.31,"N/A","Jul 23, 2024",,"No",20,"VEYOFLY FR"
"95.1.","VEYOFLY Fly Trap, Mosquito Trap, Fly Trap, Mosquito Trap, Indoor Mosquito Trap, Safer Home, Gnats, Moths, Insect Light Plug-In (2 Devices + 6 Glue Cards)","B0BKX931FF","https://www.amazon.fr/dp/B0BKX931FF?psc=1","https://m.media-amazon.com/images/I/71mUZVy9rAL._AC_SY355_.jpg","VEYOFLY",39.97,90,16,"N/A","2,224.99",659.39,153,"3,306","N/A",11.71,1,3.6,"3,209",9,"N/A","VEYOFLY FR","Garden","Small Parcel","FBA","22.50 x 9.20 x 16.80 cm",0.56,"N/A","Aug 23, 2024",,"No",19,"VEYOFLY FR"
"95.2.","VEYOFLY Indoor Fruit Fly Trap (4 Device + 12 Refills) for Indoor Fly Traps, Fly Traps, Insect Traps","B0D7F32R2H","https://www.amazon.fr/dp/B0D7F32R2H?psc=1","https://m.media-amazon.com/images/I/810OsNwImvL._AC_SY355_.jpg","VEYOFLY",67.5,90,0,"N/A","2,224.99",0,99,"3,306","N/A",16.54,1,3.6,"3,209",9,0,"Amazon US","Garden","Standard Parcel","MFN","23.01 x 15.80 x 18.49 cm",1.03,"N/A","Mar 4, 2026",,"No",0,"Amazon US"
"95.3.","VEYOFLY Refill for Flying Insect Trap, Glue Trap, Indoor Insect Catcher, Indoor Flea Trap, Safer Home, Mosquito Trap and Indoor Fruit Flies (Pack of 5)","B0BN5R9N6R","https://www.amazon.fr/dp/B0BN5R9N6R?psc=1","https://m.media-amazon.com/images/I/71eTXqRSN5L._AC_SY355_.jpg","VEYOFLY",12.97,90,18,"N/A","2,224.99",239.57,151,"3,702","N/A",4.71,1,3.6,"3,209",6,"N/A","VEYOFLY FR","Garden","Standard Envelope","FBA","15.30 x 1.40 x 7.00 cm",0.03,"N/A","Jul 23, 2024",,"No",20,"VEYOFLY FR"
"95.4.","VEYOFLY Refill for Flying Insect Trap, Glue Trap, Indoor Insect Catcher, Indoor Flea Trap, Safer Home, Mosquito Trap and Indoor Fruit Flies (Pack of 10)","B0BN628DCL","https://www.amazon.fr/dp/B0BN628DCL?psc=1","https://m.media-amazon.com/images/I/71ehcJovVkL._AC_SY355_.jpg","VEYOFLY",19.97,90,10,"N/A","2,224.99",208.77,152,"3,306","N/A",5.78,2,3.6,"3,209",6,"N/A","VEYOFLY FR","Garden","Standard Envelope","FBA","15.30 x 1.40 x 7.10 cm",0.05,"N/A","Nov 5, 2024",,"No",16,"VEYOFLY FR"
"95.5.","VEYOFLY Refill for Flying Insect Trap, Glue Trap, Indoor Insect Catcher, Indoor Flea Trap, Safer Home, Mosquito Trap and Indoor Fruit Flies (Pack of 15)","B0BN5PRQ9S","https://www.amazon.fr/dp/B0BN5PRQ9S?psc=1","https://m.media-amazon.com/images/I/71WALgv1q+L._AC_SY355_.jpg","VEYOFLY",24.97,90,13,"N/A","2,224.99",317.38,152,"3,702","N/A",8.03,1,3.6,"3,209",6,"N/A","VEYOFLY FR","Garden","Standard Envelope","FBA","15.40 x 1.70 x 7.00 cm",0.08,"N/A","Mar 5, 2025",,"No",12,"VEYOFLY FR"
71.,"VEYOFLY Fly Trap, Mosquito Trap, Fly Trap, Mosquito Trap, Indoor Mosquito Trap, Safer Home, Gnats, Moths, Insect Light Plug-In (1 Device + 3 Glue Cards)","B0BJ1LXR8B","https://www.amazon.fr/dp/B0BJ1LXR8B?psc=1","https://m.media-amazon.com/images/I/71KJTk+E6VL._AC_SX355_.jpg","VEYOFLY",19.97,65,36,"N/A","1,371.34",727.2,152,"4,908","US",7.72,1,3.4,"14,702",9,125,"VEYOFLY FR","Garden","Small Parcel","FBA","12.19 x 6.10 x 9.30 cm",0.12,"N/A","Aug 16, 2024",,"No",19,"VEYOFLY FR"
"71.1.","VEYOFLY Flying Insect Trap, Insect Catcher, Indoor Fly Trap, Safer Home, Gnats, Moths, Mosquitoes, Insect Light Plug-In (2 Devices + 6 Glues)","B0BDT4XZR4","https://www.amazon.fr/dp/B0BDT4XZR4?psc=1","https://m.media-amazon.com/images/I/61-olCURIsL._AC_SX355_.jpg","VEYOFLY",31.97,65,8,"N/A","1,371.34",263.79,141,"4,908","N/A",9.86,1,3.4,"14,702",9,127,"VEYOFLY FR","Garden","Small Parcel","FBA","14.10 x 6.20 x 11.10 cm",0.25,"N/A","Jun 6, 2024",,"No",21,"VEYOFLY FR"
"71.2.","VEYOFLY Fly Trap, Mosquito Trap, Fly Trap, Mosquito Trap, Indoor Mosquito Trap, Safer Home, Gnats, Moths, Insect Light Plug-In (4 Devices + 12 Glue Cards)","B0BHKRGS2T","https://www.amazon.fr/dp/B0BHKRGS2T?psc=1","https://m.media-amazon.com/images/I/71dhHYKShFL._AC_SY355_.jpg","VEYOFLY",60.44,65,0,"N/A","1,371.34",0,154,"4,908","N/A",14.86,1,3.4,"14,702",9,125,"Amazon US","Garden","Small Parcel","MFN","14.40 x 11.20 x 12.19 cm",0.47,"N/A","Jun 17, 2024",,"No",21,"Amazon US"
"71.3.","VEYOFLY Flying Insect Trap, Insect Catcher, Indoor Fly Trap, Safer Home, Gnats, Moths, Mosquitoes, Insect Light Plug-In (4 Devices + 12 Glues)","B0C3LHD9SD","https://www.amazon.fr/dp/B0C3LHD9SD?psc=1","https://m.media-amazon.com/images/I/71dhHYKShFL._AC_SY355_.jpg","VEYOFLY",57.97,65,0,"N/A","1,371.34",9.65,142,"4,908","N/A",14.41,1,3.4,"14,702",9,125,"VEYOFLY FR","Garden","Small Parcel","FBA","16.10 x 11.20 x 14.30 cm",0.53,"N/A","Mar 2, 2025",,"No",12,"VEYOFLY FR"
"71.4.","VEYOFLY Fly Insect Trap Refill - Plug-in Insect Catcher Refills, Indoor Fly Trap, Mosquito, Insect, Gnats, Moths - Plug in Refills (Pack of 5)","B0BXRT4KVW","https://www.amazon.fr/dp/B0BXRT4KVW?psc=1","https://m.media-amazon.com/images/I/714Kr-b719L._AC_SY355_.jpg","VEYOFLY",11.97,65,8,"N/A","1,371.34",97.91,142,"4,908","N/A",4.07,1,3.4,"14,702",7,125,"VEYOFLY FR","Garden","Standard Envelope","FBA","15.30 x 1.30 x 9.50 cm",0.06,"N/A","Jul 23, 2024",,"No",20,"VEYOFLY FR"
"71.5.","VEYOFLY Flying Insect Trap Refills, Insect Catcher, Indoor Fly Trap, Safer Home, Indoor Midge Killer, Insect Killer, Mosquito Killer (Pack of 5)","B0BDST8YVQ","https://www.amazon.fr/dp/B0BDST8YVQ?psc=1","https://m.media-amazon.com/images/I/61+3aFyzvbL._AC_SY355_.jpg","VEYOFLY",12.97,65,0,"N/A","1,371.34",3.68,144,"4,908","N/A",5.72,1,3.4,"14,702",7,171,"VEYOFLY FR","Garden","Standard Envelope","FBA","15.40 x 1.20 x 9.50 cm",0.05,"N/A","Jul 23, 2024",,"No",20,"VEYOFLY FR"
"71.6.","VEYOFLY Flying Insect Trap Refill - Plug-in Insect Catcher Refills, Indoor Fly Trap, Mosquito, Insect, Gnats, Moths - Plug in Refills (Pack of 10)","B0BXRL9V9Q","https://www.amazon.fr/dp/B0BXRL9V9Q?psc=1","https://m.media-amazon.com/images/I/71fCX59DcaL._AC_SY355_.jpg","VEYOFLY",38.06,65,0,"N/A","1,371.34",0,146,"4,908","N/A",10.02,1,3.4,"14,702",6,125,,"Garden","Standard Envelope","FBA","15.40 x 2.20 x 9.50 cm",0.09,"N/A","Mar 2, 2025",,"No",12,
"71.7.","VEYOFLY Flying Insect Trap Refills, Insect Catcher, Indoor Fly Trap, Safer Home, Indoor Gnat Killer, Insect Killer, Mosquito Killer (Pack of 10)","B0BHKH97P2","https://www.amazon.fr/dp/B0BHKH97P2?psc=1","https://m.media-amazon.com/images/I/71gd8JeyoDL._AC_SY355_.jpg","VEYOFLY",19.97,65,2,"N/A","1,371.34",42.37,144,"4,908","N/A",6.32,1,3.4,"14,702",7,125,"VEYOFLY FR","Garden","Standard Envelope","FBA","15.49 x 2.21 x 9.40 cm",0.09,"N/A","Feb 28, 2025",,"No",13,"VEYOFLY FR"
"71.8.","VEYOFLY Flying Insect Trap Refills, Insect Catcher, Indoor Fly Trap, Safer Home, Indoor Gnat Killer, Insect Killer, Mosquito Killer (Pack of 10)","B0C5V11W9S","https://www.amazon.fr/dp/B0C5V11W9S?psc=1","https://m.media-amazon.com/images/I/71bhu8MmZEL._AC_SY355_.jpg","VEYOFLY",17.97,65,0,"N/A","1,371.34",1.27,144,"4,908","N/A",7.01,1,3.4,"14,702",6,125,"VEYOFLY FR","Garden","Standard Envelope","FBA","15.40 x 2.20 x 9.50 cm",0.09,"N/A","Jun 19, 2025",,"No",9,"VEYOFLY FR"
"71.9.","VEYOFLY Flying Insect Trap Refills, Insect Catcher, Indoor Fly Trap, Safe Home, Gnat Killer, Insect Killer, Mosquito Killer (Pack of 15)","B0BHN2YLRR","https://www.amazon.fr/dp/B0BHN2YLRR?psc=1","https://m.media-amazon.com/images/I/710e6BebErL._AC_SY355_.jpg","VEYOFLY",24.97,65,9,"N/A","1,371.34",224.5,136,"4,908","N/A",8.14,1,3.4,"14,702",6,125,"VEYOFLY FR","Garden","Large Envelope","FBA","15.40 x 3.20 x 9.70 cm",0.13,"N/A","Dec 27, 2024",,"No",15,"VEYOFLY FR"
37.,"RAID ESSENTIALS LIGHT TRAP DIFFUSER X 1","B0CS6V3GRS","https://www.amazon.fr/dp/B0CS6V3GRS?psc=1","https://m.media-amazon.com/images/I/71rbMsQk0tL._AC_SY355_.jpg","Raid ESSENTIALS",7.5,144,80,300,857.43,599.25,39,31,"AMZ",5.9,7,3.5,"1,237",8,33,"Amazon","Garden","Small Parcel","AMZ","14.20 x 8.70 x 11.00 cm",0.13,"N/A","Mar 8, 2024",,"No",24,"Amazon"
"37.1.","Raid Essentials Refill Light Trap for Flies, Gnats and Moths – 24 Hour Protection – Insecticide Free, Suitable for Children and Pets – Indoor Use – 2 Refills","B0CQP6L1HC","https://www.amazon.fr/dp/B0CQP6L1HC?psc=1","https://m.media-amazon.com/images/I/71CjKzpEbdL._AC_SY355_.jpg","Raid ESSENTIALS",4,144,65,300,857.43,258.15,157,28,"N/A",4.63,6,4.3,828,8,32,"Amazon","Garden","Extra Large Envelope","AMZ","14.20 x 4.20 x 8.10 cm",0.04,"N/A","Jan 12, 2024",,"No",26,"Amazon"
54.,"Blooven 20 Pcs Window Fly Trap Fly Trap, Transparent Fly Catcher, Non-Toxic and Odorless for Catching Flies and Fruit Flies","B0CPS9WXY9","https://www.amazon.fr/dp/B0CPS9WXY9?psc=1","https://m.media-amazon.com/images/I/71c2pPy4DSL._AC_SY355_.jpg","Blooven",9.99,90,56,"N/A","1,031.3",561.17,123,"3,604","CN",3.59,1,4.1,907,6,14,"Blooven","Garden","Standard Envelope","FBA","21.00 x 0.90 x 7.20 cm",0.08,"N/A","May 24, 2024",,"No",22,"Blooven"
"54.1.","Blooven 40 Pcs Window Fly Trap Fly Trap, Transparent Fly Catcher, Non-Toxic and Odorless for Catching Flies and Fruit Flies","B0CPS6PVH9","https://www.amazon.fr/dp/B0CPS6PVH9?psc=1","https://m.media-amazon.com/images/I/71UGg5wINVL._AC_SY355_.jpg","Blooven",13.99,90,34,"N/A","1,031.3",468.93,123,"3,604","CN",3.93,1,4.1,907,6,14,"Blooven","Garden","Standard Envelope","FBA","21.30 x 1.80 x 7.40 cm",0.17,"N/A","May 14, 2024",,"No",22,"Blooven"
63.,"Transparent Fly Trap, 4 x Fly Traps for Indoor Outdoor Use, Red Top Fly Traps, for Catching Flies and Fruit Flies for Farms, Campsites, Landfills","B0F9T3L4XS","https://www.amazon.fr/dp/B0F9T3L4XS?psc=1","https://m.media-amazon.com/images/I/71r64Oy8vtL._AC_SY355_.jpg","AOOWU",19.99,35,19,"N/A",568.65,372.06,145,"16,732","CN",8.78,1,3.6,14,7,2,"Aixhe","Garden","Small Parcel","FBA","20.80 x 8.60 x 20.50 cm",0.45,"N/A","May 24, 2025",,"No",10,"Aixhe"
